orig_index	motif_id	region_id	corr_coeff	pvalues	adj_pvalues
34	ZN317_ZN317_HUMAN.H11MO.0.C	chr3:63645142-63645162	1.0	1.4042654220543672e-24	1.79745974022959e-22
327	ZN320_ZN320_HUMAN.H11MO.0.C	chr12:120495979-120495999	1.0	1.4042654220543672e-24	9.882517907707609e-23
440	ZN320_ZN320_HUMAN.H11MO.0.C	chr17:75905930-75905950	-1.0	1.4042654220543672e-24	9.882517907707609e-23
453	ZN320_ZN320_HUMAN.H11MO.0.C	chr18:79680119-79680139	1.0	1.4042654220543672e-24	9.882517907707609e-23
531	ZN320_ZN320_HUMAN.H11MO.0.C	chr22:24434608-24434628	-1.0	1.4042654220543672e-24	9.882517907707609e-23
536	ZN320_ZN320_HUMAN.H11MO.0.C	chr22:31871039-31871059	-1.0	1.4042654220543672e-24	9.882517907707609e-23
101	ZN320_ZN320_HUMAN.H11MO.0.C	chr2:230131525-230131545	1.0	1.4042654220543672e-24	9.882517907707609e-23
219	ZN320_ZN320_HUMAN.H11MO.0.C	chr8:8227977-8227997	-1.0	1.4042654220543672e-24	9.882517907707609e-23
266	ZN320_ZN320_HUMAN.H11MO.0.C	chr9:134025458-134025478	1.0	1.4042654220543672e-24	9.882517907707609e-23
173	ZN322_ZN322_HUMAN.H11MO.0.B	chr10:123705734-123705754	1.0	1.4042654220543672e-24	1.2146895900770276e-22
270	ZN322_ZN322_HUMAN.H11MO.0.B	chr17:40098222-40098242	1.0	1.4042654220543672e-24	1.2146895900770276e-22
274	ZN322_ZN322_HUMAN.H11MO.0.B	chr17:50199689-50199709	1.0	1.4042654220543672e-24	1.2146895900770276e-22
92	ZN322_ZN322_HUMAN.H11MO.0.B	chr6:7588577-7588597	1.0	1.4042654220543672e-24	1.2146895900770276e-22
168	ZN329_ZN329_HUMAN.H11MO.0.C	chr18:8608921-8608941	1.0	1.4042654220543672e-24	9.783049106978758e-23
28	ZN329_ZN329_HUMAN.H11MO.0.C	chr3:95474137-95474157	-1.0	1.4042654220543672e-24	9.783049106978758e-23
94	ZN329_ZN329_HUMAN.H11MO.0.C	chr9:133117615-133117635	-1.0	1.4042654220543672e-24	9.783049106978758e-23
249	ZN331_ZN331_HUMAN.H11MO.0.C	chr12:132189488-132189508	1.0	1.4042654220543672e-24	6.053944263967716e-23
298	ZN331_ZN331_HUMAN.H11MO.0.C	chr17:1516543-1516563	1.0	1.4042654220543672e-24	6.053944263967716e-23
320	ZN331_ZN331_HUMAN.H11MO.0.C	chr17:80744779-80744799	1.0	1.4042654220543672e-24	6.053944263967716e-23
19	ZN331_ZN331_HUMAN.H11MO.0.C	chr1:109806033-109806053	-1.0	1.4042654220543672e-24	6.053944263967716e-23
377	ZN331_ZN331_HUMAN.H11MO.0.C	chr22:35350063-35350083	1.0	1.4042654220543672e-24	6.053944263967716e-23
55	ZN331_ZN331_HUMAN.H11MO.0.C	chr2:112726848-112726868	1.0	1.4042654220543672e-24	6.053944263967716e-23
82	ZN331_ZN331_HUMAN.H11MO.0.C	chr3:195895897-195895917	1.0	1.4042654220543672e-24	6.053944263967716e-23
106	ZN331_ZN331_HUMAN.H11MO.0.C	chr5:102780593-102780613	-1.0	1.4042654220543672e-24	6.053944263967716e-23
124	ZN331_ZN331_HUMAN.H11MO.0.C	chr6:33106607-33106627	1.0	1.4042654220543672e-24	6.053944263967716e-23
308	ZN335_ZN335_HUMAN.H11MO.0.A	chr15:83011518-83011540	-1.0	1.4042654220543672e-24	1.858311241851946e-22
113	ZN335_ZN335_HUMAN.H11MO.0.A	chr5:109689281-109689303	1.0	1.4042654220543672e-24	1.858311241851946e-22
209	ZN335_ZN335_HUMAN.H11MO.0.A	chr9:134135336-134135358	-1.0	1.4042654220543672e-24	1.858311241851946e-22
639	ZN341_ZN341_HUMAN.H11MO.0.C	chr10:45236216-45236238	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
729	ZN341_ZN341_HUMAN.H11MO.0.C	chr11:126421564-126421586	1.0	1.4042654220543672e-24	1.3069698892406005e-22
880	ZN341_ZN341_HUMAN.H11MO.0.C	chr15:76904594-76904616	1.0	1.4042654220543672e-24	1.3069698892406005e-22
954	ZN341_ZN341_HUMAN.H11MO.0.C	chr16:85760029-85760051	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
958	ZN341_ZN341_HUMAN.H11MO.0.C	chr16:88785248-88785270	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
1043	ZN341_ZN341_HUMAN.H11MO.0.C	chr17:73283916-73283938	1.0	1.4042654220543672e-24	1.3069698892406005e-22
73	ZN341_ZN341_HUMAN.H11MO.0.C	chr1:109806034-109806056	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
110	ZN341_ZN341_HUMAN.H11MO.0.C	chr1:183734870-183734892	1.0	1.4042654220543672e-24	1.3069698892406005e-22
2	ZN341_ZN341_HUMAN.H11MO.0.C	chr1:977045-977067	1.0	1.4042654220543672e-24	1.3069698892406005e-22
1185	ZN341_ZN341_HUMAN.H11MO.0.C	chr20:48224962-48224984	1.0	1.4042654220543672e-24	1.3069698892406005e-22
207	ZN341_ZN341_HUMAN.H11MO.0.C	chr2:109146837-109146859	1.0	1.4042654220543672e-24	1.3069698892406005e-22
287	ZN341_ZN341_HUMAN.H11MO.0.C	chr3:130112453-130112475	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
609	ZN341_ZN341_HUMAN.H11MO.0.C	chr9:129141038-129141060	1.0	1.4042654220543672e-24	1.3069698892406005e-22
1281	ZN341_ZN341_HUMAN.H11MO.0.C	chrX:1661586-1661608	-1.0	1.4042654220543672e-24	1.3069698892406005e-22
182	ZN350_ZN350_HUMAN.H11MO.0.C	chr16:8172892-8172910	-1.0	1.4042654220543672e-24	3.117469236960695e-22
54	ZN384_ZN384_HUMAN.H11MO.0.C	chr11:113114699-113114711	1.0	1.4042654220543672e-24	2.913850750762812e-23
62	ZN384_ZN384_HUMAN.H11MO.0.C	chr14:26281889-26281901	1.0	1.4042654220543672e-24	2.913850750762812e-23
9	ZN384_ZN384_HUMAN.H11MO.0.C	chr2:192905461-192905473	-1.0	0.0	0.0
40	ZN384_ZN384_HUMAN.H11MO.0.C	chr7:156368199-156368211	1.0	1.4042654220543672e-24	2.913850750762812e-23
71	ZN394_ZN394_HUMAN.H11MO.0.C	chr2:210710462-210710482	1.0	1.4042654220543672e-24	5.813658847305079e-22
168	ZN418_ZN418_HUMAN.H11MO.0.C	chr14:22903697-22903714	1.0	1.4042654220543672e-24	1.128093222383675e-22
77	ZN418_ZN418_HUMAN.H11MO.0.C	chr6:33710500-33710517	1.0	1.4042654220543672e-24	1.128093222383675e-22
110	ZN418_ZN418_HUMAN.H11MO.0.C	chr7:156368200-156368217	1.0	1.4042654220543672e-24	1.128093222383675e-22
260	ZN436_ZN436_HUMAN.H11MO.0.C	chr10:116627637-116627661	1.0	1.4042654220543672e-24	8.004312905709894e-23
278	ZN436_ZN436_HUMAN.H11MO.0.C	chr11:118919041-118919065	-1.0	1.4042654220543672e-24	8.004312905709894e-23
327	ZN436_ZN436_HUMAN.H11MO.0.C	chr15:50907082-50907106	-1.0	1.4042654220543672e-24	8.004312905709894e-23
330	ZN436_ZN436_HUMAN.H11MO.0.C	chr15:58193913-58193937	1.0	1.4042654220543672e-24	8.004312905709894e-23
338	ZN436_ZN436_HUMAN.H11MO.0.C	chr15:78429588-78429612	-1.0	1.4042654220543672e-24	8.004312905709894e-23
106	ZN436_ZN436_HUMAN.H11MO.0.C	chr4:53644704-53644728	1.0	1.4042654220543672e-24	8.004312905709894e-23
151	ZN436_ZN436_HUMAN.H11MO.0.C	chr6:116387550-116387574	-1.0	1.4042654220543672e-24	8.004312905709894e-23
141	ZN436_ZN436_HUMAN.H11MO.0.C	chr6:39812596-39812620	-1.0	1.4042654220543672e-24	8.004312905709894e-23
115	ZN449_ZN449_HUMAN.H11MO.0.C	chr11:66002331-66002342	-1.0	1.4042654220543672e-24	9.361769480362448e-23
89	ZN449_ZN449_HUMAN.H11MO.0.C	chr8:143277456-143277467	1.0	1.4042654220543672e-24	9.361769480362448e-23
91	ZN449_ZN449_HUMAN.H11MO.0.C	chr8:144786872-144786883	-1.0	1.4042654220543672e-24	9.361769480362448e-23
729	ZN467_ZN467_HUMAN.H11MO.0.C	chr11:69123151-69123173	-1.0	1.4042654220543672e-24	8.083684429565141e-23
780	ZN467_ZN467_HUMAN.H11MO.0.C	chr12:117159904-117159926	-1.0	1.4042654220543672e-24	8.083684429565141e-23
781	ZN467_ZN467_HUMAN.H11MO.0.C	chr12:120496039-120496061	1.0	1.4042654220543672e-24	8.083684429565141e-23
957	ZN467_ZN467_HUMAN.H11MO.0.C	chr16:85760028-85760050	-1.0	1.4042654220543672e-24	8.083684429565141e-23
996	ZN467_ZN467_HUMAN.H11MO.0.C	chr17:39451786-39451808	-1.0	1.4042654220543672e-24	8.083684429565141e-23
1079	ZN467_ZN467_HUMAN.H11MO.0.C	chr18:74204786-74204808	1.0	1.4042654220543672e-24	8.083684429565141e-23
1127	ZN467_ZN467_HUMAN.H11MO.0.C	chr19:18000910-18000932	1.0	1.4042654220543672e-24	8.083684429565141e-23
110	ZN467_ZN467_HUMAN.H11MO.0.C	chr1:183734867-183734889	1.0	1.4042654220543672e-24	8.083684429565141e-23
2	ZN467_ZN467_HUMAN.H11MO.0.C	chr1:977050-977072	1.0	1.4042654220543672e-24	8.083684429565141e-23
1261	ZN467_ZN467_HUMAN.H11MO.0.C	chr22:27627131-27627153	-1.0	1.4042654220543672e-24	8.083684429565141e-23
1283	ZN467_ZN467_HUMAN.H11MO.0.C	chr22:46487532-46487554	1.0	1.4042654220543672e-24	8.083684429565141e-23
212	ZN467_ZN467_HUMAN.H11MO.0.C	chr2:109146834-109146856	1.0	1.4042654220543672e-24	8.083684429565141e-23
215	ZN467_ZN467_HUMAN.H11MO.0.C	chr2:112726846-112726868	1.0	1.4042654220543672e-24	8.083684429565141e-23
325	ZN467_ZN467_HUMAN.H11MO.0.C	chr3:198098976-198098998	1.0	1.4042654220543672e-24	8.083684429565141e-23
342	ZN467_ZN467_HUMAN.H11MO.0.C	chr4:67701160-67701182	1.0	1.4042654220543672e-24	8.083684429565141e-23
419	ZN467_ZN467_HUMAN.H11MO.0.C	chr6:31139096-31139118	1.0	1.4042654220543672e-24	8.083684429565141e-23
493	ZN467_ZN467_HUMAN.H11MO.0.C	chr7:30478861-30478883	-1.0	1.4042654220543672e-24	8.083684429565141e-23
497	ZN467_ZN467_HUMAN.H11MO.0.C	chr7:33062890-33062912	1.0	1.4042654220543672e-24	8.083684429565141e-23
610	ZN467_ZN467_HUMAN.H11MO.0.C	chr8:144798571-144798593	1.0	1.4042654220543672e-24	8.083684429565141e-23
570	ZN467_ZN467_HUMAN.H11MO.0.C	chr8:65645684-65645706	-1.0	1.4042654220543672e-24	8.083684429565141e-23
553	ZN467_ZN467_HUMAN.H11MO.0.C	chr8:8227978-8228000	-1.0	1.4042654220543672e-24	8.083684429565141e-23
634	ZN467_ZN467_HUMAN.H11MO.0.C	chr9:129141035-129141057	1.0	1.4042654220543672e-24	8.083684429565141e-23
1296	ZN467_ZN467_HUMAN.H11MO.0.C	chrX:1661600-1661622	-1.0	1.4042654220543672e-24	8.083684429565141e-23
228	ZN490_ZN490_HUMAN.H11MO.0.C	chr18:80058399-80058423	-1.0	1.4042654220543672e-24	1.839587702891221e-22
96	ZN490_ZN490_HUMAN.H11MO.0.C	chr6:157715034-157715058	-1.0	1.4042654220543672e-24	1.839587702891221e-22
105	ZN502_ZN502_HUMAN.H11MO.0.C	chr17:43125975-43125995	1.0	1.4042654220543672e-24	8.98729870114795e-23
37	ZN502_ZN502_HUMAN.H11MO.0.C	chr4:152720403-152720423	1.0	1.4042654220543672e-24	8.98729870114795e-23
193	ZN528_ZN528_HUMAN.H11MO.0.C	chr15:76905385-76905405	1.0	1.4042654220543672e-24	9.44368496331562e-23
240	ZN528_ZN528_HUMAN.H11MO.0.C	chr19:38791002-38791022	-1.0	1.4042654220543672e-24	9.44368496331562e-23
73	ZN528_ZN528_HUMAN.H11MO.0.C	chr5:151599163-151599183	1.0	1.4042654220543672e-24	9.44368496331562e-23
114	ZN528_ZN528_HUMAN.H11MO.0.C	chr8:85582307-85582327	1.0	1.4042654220543672e-24	9.44368496331562e-23
110	ZN547_ZN547_HUMAN.H11MO.0.C	chr16:54172095-54172115	1.0	1.4042654220543672e-24	2.0783128246404633e-22
114	ZN549_ZN549_HUMAN.H11MO.0.C	chr10:32171337-32171357	1.0	1.4042654220543672e-24	1.5657559455906195e-22
76	ZN549_ZN549_HUMAN.H11MO.0.C	chr6:125853557-125853577	-1.0	1.4042654220543672e-24	1.5657559455906195e-22
358	ZN554_ZN554_HUMAN.H11MO.0.C	chr19:14776958-14776978	1.0	1.4042654220543672e-24	1.185200016213886e-22
378	ZN554_ZN554_HUMAN.H11MO.0.C	chr19:56217077-56217097	1.0	1.4042654220543672e-24	1.185200016213886e-22
401	ZN554_ZN554_HUMAN.H11MO.0.C	chr21:46053491-46053511	-1.0	1.4042654220543672e-24	1.185200016213886e-22
87	ZN554_ZN554_HUMAN.H11MO.0.C	chr3:130112458-130112478	-1.0	1.4042654220543672e-24	1.185200016213886e-22
108	ZN554_ZN554_HUMAN.H11MO.0.C	chr5:10632463-10632483	-1.0	1.4042654220543672e-24	1.185200016213886e-22
256	ZN563_ZN563_HUMAN.H11MO.0.C	chr11:124968063-124968084	1.0	1.4042654220543672e-24	5.92600008106943e-23
294	ZN563_ZN563_HUMAN.H11MO.0.C	chr15:30991958-30991979	1.0	1.4042654220543672e-24	5.92600008106943e-23
295	ZN563_ZN563_HUMAN.H11MO.0.C	chr15:40843900-40843921	1.0	1.4042654220543672e-24	5.92600008106943e-23
322	ZN563_ZN563_HUMAN.H11MO.0.C	chr17:1203604-1203625	1.0	1.4042654220543672e-24	5.92600008106943e-23
379	ZN563_ZN563_HUMAN.H11MO.0.C	chr19:57850224-57850245	-1.0	1.4042654220543672e-24	5.92600008106943e-23
52	ZN563_ZN563_HUMAN.H11MO.0.C	chr2:69186019-69186040	1.0	1.4042654220543672e-24	5.92600008106943e-23
77	ZN563_ZN563_HUMAN.H11MO.0.C	chr3:9867045-9867066	-1.0	1.4042654220543672e-24	5.92600008106943e-23
132	ZN563_ZN563_HUMAN.H11MO.0.C	chr6:34745607-34745628	-1.0	1.4042654220543672e-24	5.92600008106943e-23
155	ZN563_ZN563_HUMAN.H11MO.0.C	chr7:945557-945578	-1.0	1.4042654220543672e-24	5.92600008106943e-23
211	ZN563_ZN563_HUMAN.H11MO.0.C	chr9:37466454-37466475	-1.0	1.4042654220543672e-24	5.92600008106943e-23
111	ZN582_ZN582_HUMAN.H11MO.0.C	chr12:117159901-117159925	-1.0	1.4042654220543672e-24	2.2046967126253563e-22
178	ZN586_ZN586_HUMAN.H11MO.0.C	chr10:43533058-43533078	1.0	1.4042654220543672e-24	4.648118546999955e-23
246	ZN586_ZN586_HUMAN.H11MO.0.C	chr15:72902387-72902407	-1.0	1.4042654220543672e-24	4.648118546999955e-23
247	ZN586_ZN586_HUMAN.H11MO.0.C	chr15:77875261-77875281	-1.0	1.4042654220543672e-24	4.648118546999955e-23
305	ZN586_ZN586_HUMAN.H11MO.0.C	chr20:63552811-63552831	1.0	1.4042654220543672e-24	4.648118546999955e-23
321	ZN586_ZN586_HUMAN.H11MO.0.C	chr22:37560832-37560852	-1.0	1.4042654220543672e-24	4.648118546999955e-23
54	ZN586_ZN586_HUMAN.H11MO.0.C	chr3:104610556-104610576	1.0	1.4042654220543672e-24	4.648118546999955e-23
106	ZN586_ZN586_HUMAN.H11MO.0.C	chr6:76866195-76866215	1.0	1.4042654220543672e-24	4.648118546999955e-23
123	ZN586_ZN586_HUMAN.H11MO.0.C	chr7:42494685-42494705	1.0	1.4042654220543672e-24	4.648118546999955e-23
157	ZN586_ZN586_HUMAN.H11MO.0.C	chr8:133488781-133488801	-1.0	1.4042654220543672e-24	4.648118546999955e-23
165	ZN586_ZN586_HUMAN.H11MO.0.C	chr9:37602842-37602862	-1.0	1.4042654220543672e-24	4.648118546999955e-23
152	ZN667_ZN667_HUMAN.H11MO.0.C	chr11:67845247-67845266	1.0	1.4042654220543672e-24	8.671338981185717e-23
10	ZN667_ZN667_HUMAN.H11MO.0.C	chr1:160862838-160862857	1.0	1.4042654220543672e-24	8.671338981185717e-23
11	ZN667_ZN667_HUMAN.H11MO.0.C	chr1:162024205-162024224	-1.0	1.4042654220543672e-24	8.671338981185717e-23
33	ZN667_ZN667_HUMAN.H11MO.0.C	chr2:237475386-237475405	1.0	1.4042654220543672e-24	8.671338981185717e-23
141	ZN680_ZN680_HUMAN.H11MO.0.C	chr11:65804051-65804071	-1.0	1.4042654220543672e-24	3.8617299106495104e-23
149	ZN680_ZN680_HUMAN.H11MO.0.C	chr12:33224172-33224192	1.0	1.4042654220543672e-24	3.8617299106495104e-23
176	ZN680_ZN680_HUMAN.H11MO.0.C	chr16:62805389-62805409	-1.0	1.4042654220543672e-24	3.8617299106495104e-23
41	ZN680_ZN680_HUMAN.H11MO.0.C	chr3:75435088-75435108	1.0	1.4042654220543672e-24	3.8617299106495104e-23
58	ZN680_ZN680_HUMAN.H11MO.0.C	chr4:77146411-77146431	-1.0	1.4042654220543672e-24	3.8617299106495104e-23
82	ZN680_ZN680_HUMAN.H11MO.0.C	chr6:30259460-30259480	1.0	1.4042654220543672e-24	3.8617299106495104e-23
119	ZN680_ZN680_HUMAN.H11MO.0.C	chr8:121642395-121642415	1.0	1.4042654220543672e-24	3.8617299106495104e-23
128	ZN680_ZN680_HUMAN.H11MO.0.C	chr9:129140729-129140749	1.0	1.4042654220543672e-24	3.8617299106495104e-23
87	ZN708_ZN708_HUMAN.H11MO.0.C	chr10:45236222-45236242	-1.0	1.4042654220543672e-24	2.7664028814471043e-22
374	ZN768_ZN768_HUMAN.H11MO.0.C	chr18:63472529-63472549	1.0	1.4042654220543672e-24	9.10766430875261e-23
37	ZN768_ZN768_HUMAN.H11MO.0.C	chr1:205934240-205934260	-1.0	1.4042654220543672e-24	9.10766430875261e-23
77	ZN768_ZN768_HUMAN.H11MO.0.C	chr2:237486827-237486847	1.0	1.4042654220543672e-24	9.10766430875261e-23
115	ZN768_ZN768_HUMAN.H11MO.0.C	chr5:43019529-43019549	-1.0	1.4042654220543672e-24	9.10766430875261e-23
143	ZN768_ZN768_HUMAN.H11MO.0.C	chr6:138088619-138088639	1.0	1.4042654220543672e-24	9.10766430875261e-23
134	ZN768_ZN768_HUMAN.H11MO.0.C	chr6:29942253-29942273	1.0	1.4042654220543672e-24	9.10766430875261e-23
208	ZN768_ZN768_HUMAN.H11MO.0.C	chr9:129140729-129140749	1.0	1.4042654220543672e-24	9.10766430875261e-23
722	ZN770_ZN770_HUMAN.H11MO.0.C	chr10:49916101-49916123	1.0	1.4042654220543672e-24	7.687052939986498e-23
815	ZN770_ZN770_HUMAN.H11MO.0.C	chr11:126421569-126421591	1.0	1.4042654220543672e-24	7.687052939986498e-23
788	ZN770_ZN770_HUMAN.H11MO.0.C	chr11:69123148-69123170	-1.0	1.4042654220543672e-24	7.687052939986498e-23
767	ZN770_ZN770_HUMAN.H11MO.0.C	chr11:9314760-9314782	-1.0	1.4042654220543672e-24	7.687052939986498e-23
859	ZN770_ZN770_HUMAN.H11MO.0.C	chr12:120496042-120496064	1.0	1.4042654220543672e-24	7.687052939986498e-23
886	ZN770_ZN770_HUMAN.H11MO.0.C	chr13:23322762-23322784	-1.0	1.4042654220543672e-24	7.687052939986498e-23
949	ZN770_ZN770_HUMAN.H11MO.0.C	chr15:30991957-30991979	1.0	1.4042654220543672e-24	7.687052939986498e-23
1020	ZN770_ZN770_HUMAN.H11MO.0.C	chr16:23642002-23642024	1.0	1.4042654220543672e-24	7.687052939986498e-23
1038	ZN770_ZN770_HUMAN.H11MO.0.C	chr16:56965005-56965027	-1.0	1.4042654220543672e-24	7.687052939986498e-23
1111	ZN770_ZN770_HUMAN.H11MO.0.C	chr17:39451785-39451807	-1.0	1.4042654220543672e-24	7.687052939986498e-23
1115	ZN770_ZN770_HUMAN.H11MO.0.C	chr17:39676104-39676126	-1.0	1.4042654220543672e-24	7.687052939986498e-23
1261	ZN770_ZN770_HUMAN.H11MO.0.C	chr19:22427192-22427214	1.0	1.4042654220543672e-24	7.687052939986498e-23
1277	ZN770_ZN770_HUMAN.H11MO.0.C	chr19:39157676-39157698	1.0	1.4042654220543672e-24	7.687052939986498e-23
75	ZN770_ZN770_HUMAN.H11MO.0.C	chr1:120341303-120341325	-1.0	1.4042654220543672e-24	7.687052939986498e-23
123	ZN770_ZN770_HUMAN.H11MO.0.C	chr1:203792817-203792839	-1.0	1.4042654220543672e-24	7.687052939986498e-23
205	ZN770_ZN770_HUMAN.H11MO.0.C	chr2:112726845-112726867	1.0	1.4042654220543672e-24	7.687052939986498e-23
239	ZN770_ZN770_HUMAN.H11MO.0.C	chr2:218397454-218397476	1.0	1.4042654220543672e-24	7.687052939986498e-23
150	ZN770_ZN770_HUMAN.H11MO.0.C	chr2:950510-950532	1.0	1.4042654220543672e-24	7.687052939986498e-23
279	ZN770_ZN770_HUMAN.H11MO.0.C	chr3:100492479-100492501	1.0	1.4042654220543672e-24	7.687052939986498e-23
262	ZN770_ZN770_HUMAN.H11MO.0.C	chr3:11771383-11771405	1.0	1.4042654220543672e-24	7.687052939986498e-23
290	ZN770_ZN770_HUMAN.H11MO.0.C	chr3:130112453-130112475	-1.0	1.4042654220543672e-24	7.687052939986498e-23
406	ZN770_ZN770_HUMAN.H11MO.0.C	chr6:3157549-3157571	-1.0	1.4042654220543672e-24	7.687052939986498e-23
492	ZN770_ZN770_HUMAN.H11MO.0.C	chr7:33062891-33062913	1.0	1.4042654220543672e-24	7.687052939986498e-23
600	ZN770_ZN770_HUMAN.H11MO.0.C	chr8:127672188-127672210	1.0	1.4042654220543672e-24	7.687052939986498e-23
621	ZN770_ZN770_HUMAN.H11MO.0.C	chr8:144275596-144275618	-1.0	1.4042654220543672e-24	7.687052939986498e-23
1476	ZN770_ZN770_HUMAN.H11MO.0.C	chrX:153743740-153743762	-1.0	1.4042654220543672e-24	7.687052939986498e-23
1454	ZN770_ZN770_HUMAN.H11MO.0.C	chrX:1661588-1661610	-1.0	1.4042654220543672e-24	7.687052939986498e-23
222	ZN816_ZN816_HUMAN.H11MO.0.C	chr10:45236217-45236238	-1.0	1.4042654220543672e-24	7.565479961317903e-23
273	ZN816_ZN816_HUMAN.H11MO.0.C	chr13:23322761-23322782	-1.0	1.4042654220543672e-24	7.565479961317903e-23
298	ZN816_ZN816_HUMAN.H11MO.0.C	chr15:63501660-63501681	1.0	1.4042654220543672e-24	7.565479961317903e-23
362	ZN816_ZN816_HUMAN.H11MO.0.C	chr18:74204779-74204800	1.0	1.4042654220543672e-24	7.565479961317903e-23
32	ZN816_ZN816_HUMAN.H11MO.0.C	chr1:183734870-183734891	1.0	1.4042654220543672e-24	7.565479961317903e-23
77	ZN816_ZN816_HUMAN.H11MO.0.C	chr3:100492435-100492456	1.0	1.4042654220543672e-24	7.565479961317903e-23
85	ZN816_ZN816_HUMAN.H11MO.0.C	chr3:144975176-144975197	-1.0	1.4042654220543672e-24	7.565479961317903e-23
210	ZN816_ZN816_HUMAN.H11MO.0.C	chr9:129496190-129496211	1.0	1.4042654220543672e-24	7.565479961317903e-23
180	ZNF100_M07715_2.00	chr15:30991963-30991978	1.0	1.4042654220543672e-24	1.0110711038791444e-22
218	ZNF100_M07715_2.00	chr17:39451639-39451654	-1.0	1.4042654220543672e-24	1.0110711038791444e-22
277	ZNF100_M07715_2.00	chr22:35350056-35350071	1.0	1.4042654220543672e-24	1.0110711038791444e-22
123	ZNF100_M07715_2.00	chr8:122782739-122782754	-1.0	1.4042654220543672e-24	1.0110711038791444e-22
148	ZNF101_M07663_2.00	chr11:9314761-9314776	-1.0	1.4042654220543672e-24	3.6230047889002674e-23
181	ZNF101_M07663_2.00	chr15:40843913-40843928	1.0	1.4042654220543672e-24	3.6230047889002674e-23
188	ZNF101_M07663_2.00	chr15:89101985-89102000	1.0	1.4042654220543672e-24	3.6230047889002674e-23
214	ZNF101_M07663_2.00	chr17:50199689-50199704	1.0	1.4042654220543672e-24	3.6230047889002674e-23
224	ZNF101_M07663_2.00	chr19:10252205-10252220	1.0	1.4042654220543672e-24	3.6230047889002674e-23
34	ZNF101_M07663_2.00	chr2:98731228-98731243	-1.0	1.4042654220543672e-24	3.6230047889002674e-23
62	ZNF101_M07663_2.00	chr3:196970007-196970022	1.0	1.4042654220543672e-24	3.6230047889002674e-23
68	ZNF101_M07663_2.00	chr4:53644698-53644713	1.0	1.4042654220543672e-24	3.6230047889002674e-23
72	ZNF101_M07663_2.00	chr5:10632622-10632637	-1.0	1.4042654220543672e-24	3.6230047889002674e-23
128	ZNF101_M07663_2.00	chr9:37466450-37466465	-1.0	1.4042654220543672e-24	3.6230047889002674e-23
6	ZNF10_M07774_2.00	chr1:183734875-183734884	1.0	1.4042654220543672e-24	9.127725243353386e-23
13	ZNF10_M07774_2.00	chr2:54479878-54479887	1.0	1.4042654220543672e-24	9.127725243353386e-23
31	ZNF10_M07774_2.00	chr3:113148185-113148194	1.0	1.4042654220543672e-24	9.127725243353386e-23
36	ZNF10_M07774_2.00	chr3:176872902-176872911	-1.0	1.4042654220543672e-24	9.127725243353386e-23
41	ZNF114_M07650_2.00	chr10:49884006-49884034	-1.0	1.4042654220543672e-24	2.843637479660094e-23
73	ZNF114_M07650_2.00	chr19:48928671-48928699	-1.0	1.4042654220543672e-24	2.843637479660094e-23
23	ZNF114_M07650_2.00	chr6:31497934-31497962	1.0	1.4042654220543672e-24	2.843637479660094e-23
22	ZNF114_M07650_2.00	chr6:3157550-3157578	-1.0	1.4042654220543672e-24	2.843637479660094e-23
437	ZNF121_M08384_2.00	chr12:120496028-120496052	1.0	1.4042654220543672e-24	7.191845054378438e-23
469	ZNF121_M08384_2.00	chr14:68979139-68979163	1.0	1.4042654220543672e-24	7.191845054378438e-23
528	ZNF121_M08384_2.00	chr16:21219076-21219100	-1.0	1.4042654220543672e-24	7.191845054378438e-23
551	ZNF121_M08384_2.00	chr17:20802076-20802100	1.0	1.4042654220543672e-24	7.191845054378438e-23
580	ZNF121_M08384_2.00	chr17:72572089-72572113	1.0	1.4042654220543672e-24	7.191845054378438e-23
585	ZNF121_M08384_2.00	chr17:78186940-78186964	-1.0	1.4042654220543672e-24	7.191845054378438e-23
625	ZNF121_M08384_2.00	chr19:10252190-10252214	1.0	1.4042654220543672e-24	7.191845054378438e-23
12	ZNF121_M08384_2.00	chr1:19703963-19703987	-1.0	1.4042654220543672e-24	7.191845054378438e-23
676	ZNF121_M08384_2.00	chr20:63207272-63207296	1.0	1.4042654220543672e-24	7.191845054378438e-23
682	ZNF121_M08384_2.00	chr21:45364535-45364559	1.0	1.4042654220543672e-24	7.191845054378438e-23
685	ZNF121_M08384_2.00	chr22:17167804-17167828	-1.0	1.4042654220543672e-24	7.191845054378438e-23
208	ZNF121_M08384_2.00	chr6:44238100-44238124	-1.0	1.4042654220543672e-24	7.191845054378438e-23
239	ZNF121_M08384_2.00	chr7:7321882-7321906	1.0	1.4042654220543672e-24	7.191845054378438e-23
327	ZNF121_M08384_2.00	chr9:129141626-129141650	1.0	1.4042654220543672e-24	7.191845054378438e-23
132	ZNF124_M07702_2.00	chr10:45236228-45236240	-1.0	1.4042654220543672e-24	1.188944724006031e-22
157	ZNF124_M07702_2.00	chr12:51383342-51383354	-1.0	1.4042654220543672e-24	1.188944724006031e-22
25	ZNF124_M07702_2.00	chr1:183734870-183734882	1.0	1.4042654220543672e-24	1.188944724006031e-22
